filepath,caption
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8704_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6825_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2851_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4082_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8852_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6302_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7953_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6883_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8080_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2954_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6824_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4854_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5974_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2943_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2992_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7591_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9581_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3992_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8895_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5452_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_485_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5313_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4085_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6044_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1774_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9054_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4283_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3861_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8385_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6370_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_983_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5375_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4303_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5655_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1840_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7425_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4964_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1531_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8053_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5170_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2250_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8121_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5081_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5240_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4930_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3681_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7295_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_243_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4413_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9883_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9254_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_293_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6764_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5874_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2171_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6283_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8485_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6900_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_541_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8154_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3104_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7902_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8781_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6111_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6641_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_355_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9281_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4813_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5500_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6925_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7444_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2120_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6274_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_821_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6994_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4004_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5453_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4292_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3424_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2941_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4802_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7682_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2393_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5022_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5954_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6265_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4693_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4393_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7433_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6985_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8820_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1211_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3851_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5604_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3354_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1560_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_565_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9093_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5070_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6324_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5731_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3395_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_595_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2375_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3054_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4405_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8731_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_823_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_273_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3981_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6623_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2754_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2860_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_400_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9040_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8312_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9934_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3244_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6181_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7895_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_665_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7082_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2464_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1915_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7191_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1414_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1761_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3351_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7173_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2423_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_172_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6710_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7320_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2260_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6490_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9470_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7445_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5562_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8122_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3155_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1483_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9405_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6472_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9672_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5362_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4192_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_884_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7134_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3385_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1645_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5400_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7345_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5205_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7310_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3153_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2170_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6392_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6981_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6323_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4124_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7781_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7081_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4372_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1004_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3525_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1892_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8143_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1234_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5263_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3563_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5895_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7975_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2515_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9790_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7123_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9845_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5585_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2715_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6345_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2701_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5834_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7005_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8733_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8474_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3552_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4835_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5161_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9882_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6072_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3731_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9880_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7130_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8303_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6612_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7990_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6193_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9002_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4973_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2112_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6530_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2092_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5343_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9392_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2083_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_952_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3344_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5660_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6105_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5280_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2720_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1855_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7174_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4370_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6921_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7072_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_205_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6702_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4053_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8434_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_630_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9504_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1902_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_350_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6374_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8732_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5605_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7452_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8112_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7521_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7811_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5951_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4733_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7330_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2050_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7890_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2824_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9204_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4652_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2694_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4805_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5150_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2542_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9813_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5415_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4401_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8793_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1695_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5512_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3702_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1722_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_583_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9162_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2970_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7984_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4645_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1444_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7805_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2221_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8081_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5215_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3345_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1965_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4464_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8110_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3410_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9833_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9085_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6413_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8264_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7592_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2495_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9931_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6025_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3785_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3371_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8620_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7271_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7983_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7973_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7124_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5182_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8893_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3445_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8240_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9940_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9445_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8411_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8115_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7101_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2044_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4884_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7910_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2764_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_220_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2765_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1232_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4540_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8151_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7642_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8175_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8535_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2582_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2402_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7440_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7151_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5590_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_392_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7485_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8180_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_970_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2923_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3050_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7102_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7332_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_9650_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7012_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3763_train.png,D
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3905_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_621_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5434_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8665_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2875_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5762_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8431_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8052_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_1853_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_6850_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_191_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5532_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2345_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3333_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4133_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5131_train.png,F
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5171_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_8961_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2011_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5653_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4463_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4992_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3121_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2164_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_5480_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7600_train.png,A
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3194_train.png,G
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_7303_train.png,B
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3544_train.png,H
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3554_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_3300_train.png,E
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_2685_train.png,C
./train/./RAVEN-10000/left_center_single_right_center_single/RAVEN_4135_train.png,C
